"","ID","account_open_date","age","location","occupation","income_level","fico_score","delinquency_status","charge_off_status","number_of_credit_applications","debt_to_income_ratio","payment_methods_high_risk","max_balance","avg_balance_last_12months","number_of_delinquent_accounts","number_of_defaulted_accounts","earliest_credit_account","recent_trade_activity","new_accounts_opened_last_12months","multiple_applications_short_time_period","unusual_submission_pattern","applications_submitted_during_odd_hours","watchlist_blacklist_flag","public_records_flag","number_of_delinquent_accounts_imp"
"5586",5586,45222,71,"Houston","Teacher",28386,538,0,TRUE,1,1.062049523,FALSE,63647.19776,36697.7778,1,1,42751,45402,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"5587",5587,44874,54,"Dallas","Artist",9737,528,0,FALSE,1,1.072114825,FALSE,81338.87115,44131.34717,1,1,44541,45453,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"5588",5588,44116,26,"Chicago","Other",7966,738,0,FALSE,1,1.202211171,FALSE,90356.92635,74423.69095,0,0,43119,45237,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5589",5589,44486,35,"Los Angeles","Teacher",18252,443,119,TRUE,4,2.328759801,FALSE,31322.36517,14343.01924,4,1,44737,45525,3,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"5590",5590,44079,73,"Dallas","Other",7043,718,0,FALSE,1,1.20332061,FALSE,69214.9403,55634.44657,0,0,43291,45310,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"5591",5591,44879,38,"Chicago","Consultant",16701,567,12,FALSE,1,1.178798574,FALSE,87386.93362,67406.603,1,1,43971,45336,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"5592",5592,43965,19,"Boston","Artist",7012,651,0,FALSE,1,1.118258888,TRUE,43085.67316,25313.6812,0,0,43848,45376,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"5593",5593,45086,60,"Miami","Banker",6108,523,0,FALSE,1,1.337305335,FALSE,29731.75547,25583.59286,0,0,45286,45247,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"5594",5594,44834,55,"Miami","Other",4280,695,0,FALSE,1,1.421946582,FALSE,38189.50717,25632.8565,0,0,42748,45394,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"5595",5595,43868,57,"Dallas","Teacher",46787,599,32,FALSE,1,1.803443956,FALSE,9296.368773,7352.129895,2,1,44230,45458,4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"5596",5596,45350,53,"San Francisco","Lawyer",5395,727,0,FALSE,1,1.692374962,FALSE,86342.7924,57615.43744,0,0,42308,45410,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"5597",5597,43801,67,"Boston","Banker",9308,822,0,FALSE,1,1.011017149,FALSE,29098.86263,28447.44292,0,0,45205,45238,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5598",5598,44861,60,"New York","Banker",5865,687,0,FALSE,1,1.60312677,FALSE,73928.41651,65971.15709,0,0,44921,45458,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"5599",5599,45405,54,"Dallas","Other",5173,481,114,TRUE,6,2.814181644,FALSE,4346.58709,1936.002924,4,2,43112,45282,3,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"5600",5600,44411,32,"Los Angeles","Teacher",25458,805,0,FALSE,1,1.450192607,FALSE,78042.17132,59911.25342,0,0,42654,45385,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5601",5601,45063,45,"Houston","Banker",2722,651,0,FALSE,1,1.272260084,FALSE,37262.41269,24270.31153,0,0,44277,45375,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"5602",5602,43869,35,"New York","Banker",7725,414,0,FALSE,1,1.120339712,TRUE,50587.64494,29504.27756,3,2,44855,45319,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5603",5603,44883,51,"Seattle","Accountant",50257,359,116,TRUE,6,1.631243259,FALSE,31485.22309,11705.00977,4,1,44870,45525,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"5604",5604,44186,39,"Chicago","Accountant",40458,766,0,FALSE,1,1.164854476,FALSE,16486.79991,14188.0437,0,0,44046,45405,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"5605",5605,45542,28,"Seattle","Banker",7081,786,0,FALSE,1,1.482426928,FALSE,74473.11734,55010.25769,0,0,44369,45370,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5606",5606,44879,74,"New York","Other",3158,429,110,TRUE,1,0.771959796,TRUE,41591.0741,15797.81488,3,2,45360,45420,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"5607",5607,44921,30,"San Francisco","Artist",13651,455,103,TRUE,1,1.717373949,FALSE,39888.00122,8619.972733,3,1,42205,45401,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
"5608",5608,44873,21,"Los Angeles","Other",7324,573,41,FALSE,2,2.843906717,FALSE,15653.79113,8412.368025,0,0,44210,45560,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"5609",5609,45272,39,"Dallas","Accountant",39530,492,113,TRUE,2,1.46536962,TRUE,30924.6884,11886.0495,4,1,45408,45364,3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"5610",5610,45192,24,"Atlanta","Teacher",18594,640,0,TRUE,1,0.949404752,FALSE,37264.43403,31195.45752,0,0,42151,45228,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5611",5611,44577,60,"Houston","Teacher",30226,773,0,FALSE,1,1.752738633,FALSE,72486.07336,62910.68373,0,0,44195,45333,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5612",5612,44158,71,"San Francisco","Teacher",21009,742,4,FALSE,1,1.538655529,FALSE,58598.03012,39905.22118,0,0,45404,45340,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"5613",5613,44427,41,"Boston","Banker",19920,549,0,TRUE,1,0.814423856,FALSE,84212.87205,61659.79451,2,0,44920,45469,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5614",5614,44300,21,"Dallas","Accountant",37266,449,99,TRUE,5,1.528550014,TRUE,17807.12187,5796.448918,4,1,44533,45419,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"5615",5615,44795,45,"Chicago","Consultant",15248,662,0,FALSE,1,0.99965204,FALSE,89804.94848,35632.7826084605,0,0,44379,45309,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5616",5616,45579,32,"Seattle","Consultant",15288,356,97,FALSE,10,2.947044882,TRUE,16990.80046,6051.41164,4,1,42561,45246,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"5617",5617,43830,18,"Miami","Teacher",41924,755,0,FALSE,1,1.673909422,FALSE,90095.97456,63409.42648,0,0,44062,45422,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"5618",5618,43920,72,"San Francisco","Doctor",38374,797,0,FALSE,1,1.543149216,FALSE,61010.25617,40982.61249,0,0,43882,45313,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"5619",5619,45324,20,"Atlanta","Lawyer",57606,533,0,FALSE,1,1.761028588,FALSE,100384.8341,60498.50994,1,1,42362,45580,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"5620",5620,45093,31,"San Francisco","Banker",3297,405,108,TRUE,2,1.219771862,TRUE,51970.60882,20601.90942,4,1,45403,45344,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"5621",5621,44392,55,"Los Angeles","Teacher",37878,691,0,FALSE,1,1.945571555,FALSE,105050.8715,82689.20411,0,0,44655,45259,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"5622",5622,45047,67,"Los Angeles","Teacher",29805,542,96,TRUE,6,1.089150519,TRUE,28238.86083,6846.839678,3,1,45196,45418,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"5623",5623,44866,74,"Dallas","Other",3906,650,0,FALSE,1,0.971862814,TRUE,82276.63629,82302.57322,0,0,44802,45306,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5624",5624,44561,18,"Los Angeles","Other",8160,740,0,FALSE,1,1.790020603,FALSE,80662.88215,49794.93447,0,0,44052,45399,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"5625",5625,45303,55,"Miami","Doctor",76353,499,12,FALSE,1,0.965195432,TRUE,73519.3675,47811.55788,3,1,44002,45506,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"5626",5626,44319,55,"Chicago","Accountant",22054,722,0,TRUE,1,1.294448838,FALSE,81148.74485,61666.61051,0,0,44137,45302,3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"5627",5627,45044,38,"Chicago","Accountant",19411,731,0,TRUE,1,1.659653178,FALSE,32396.06704,25291.1715,0,0,44076,45419,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"5628",5628,43778,65,"New York","Consultant",15105,586,95,FALSE,2,2.229630918,TRUE,15417.22367,5325.430404,3,2,43607,45423,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"5629",5629,44024,46,"Houston","Banker",4193,806,0,FALSE,1,0.782247388,FALSE,74287.71495,61699.21051,0,0,43519,45427,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"5630",5630,44929,22,"Los Angeles","Teacher",53618,731,106,TRUE,1,2.111887201,TRUE,33385.28132,13394.37925,4,1,43782,45349,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"5631",5631,45303,66,"Boston","Consultant",13599,679,0,FALSE,1,1.168928011,FALSE,87764.16086,78572.22274,0,0,43476,45535,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5632",5632,45390,27,"Houston","Accountant",28138,764,0,FALSE,1,0.983715991,FALSE,64007.31211,37049.98271,0,0,43523,45313,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"5633",5633,44617,45,"Los Angeles","Accountant",76574,489,0,FALSE,1,1.213148701,FALSE,22137.50438,13937.84785,3,1,42719,45388,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"5634",5634,44835,38,"New York","Accountant",41126,779,0,FALSE,1,1.43648436,FALSE,49288.77643,30285.62152,0,0,43003,45247,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"5635",5635,45336,67,"Seattle","Artist",5066,745.938955916682,108,FALSE,3,2.40556541,TRUE,38352.80966,9469.336363,3,2,43716,45446,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"5636",5636,44809,24,"Atlanta","Accountant",38047,743,0,FALSE,1,0.677407012,FALSE,63444.48764,35642.83282,0,0,42711,45347,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5637",5637,44825,20,"Boston","Software Developer",75652,730,0,FALSE,1,0.985292957,FALSE,56223.24127,52531.760308103,0,0,45086,45378,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5638",5638,45109,62,"Dallas","Accountant",38798,435,93,FALSE,4,2.916703356,FALSE,24792.9725,7011.37262,3,1,42504,45285,4,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
"5639",5639,45463,64,"Seattle","Engineer",73460,748,0,FALSE,1,1.493576291,FALSE,90411.56075,64520.01447,0,0,43414,45374,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5640",5640,45441,37,"Seattle","Consultant",13294,707,0,FALSE,2,2.723454927,FALSE,62979.96783,50995.17217,0,0,42473,45501,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"5641",5641,44014,36,"Miami","Teacher",47439,913,0,TRUE,1,1.336491699,FALSE,31436.00958,20419.92419,0,0,45473,45284,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5642",5642,43769,52,"New York","Teacher",42383,940,0,FALSE,1,1.233026816,FALSE,27455.72872,26275.86023,0,0,42135,45480,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"5643",5643,44457,21,"San Francisco","Banker",5630,690,0,FALSE,1,1.592253499,FALSE,29002.2817,25649.46461,0,0,45537,45235,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"5644",5644,44330,22,"Houston","Consultant",13838,385,117,TRUE,3,2.587177308,TRUE,34060.04777,9046.801169,4,1,42295,45371,4,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
"5645",5645,45066,18,"Seattle","Other",7486,566.767357528515,0,FALSE,1,1.264870447,FALSE,63928.46764,58478.61907,0,0,43025,45291,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5646",5646,44966,21,"Los Angeles","Accountant",14338,817,0,TRUE,1,1.372285106,FALSE,53584.54745,45777.45966,0,0,42153,45334,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"5647",5647,44049,29,"New York","Doctor",64693,544,0,FALSE,1,2.222458501,FALSE,9318.440153,9013.145259,1,0,44276,45350,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5648",5648,43997,44,"Houston","Consultant",15009,369,97,TRUE,7,1.991011503,TRUE,39457.50056,12600.67015,4,1,42438,45457,3,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"5649",5649,44267,73,"Boston","Banker",4761,483,0,FALSE,1,1.265005034,FALSE,26608.81656,55159.2643746137,3,1,44810,45555,4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"5650",5650,45492,59,"Los Angeles","Software Developer",76921,378,97,FALSE,9,1.323302712,TRUE,28248.4196,14285.86697,4,2,43723,45232,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"5651",5651,44605,40,"Boston","Other",9568,622,0,TRUE,1,1.230661793,FALSE,42882.17387,39166.78433,0,0,44890,45459,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"5652",5652,44873,42,"New York","Teacher",39976,776,16,FALSE,1,1.812956149,FALSE,97653.75305,82087.78105,0,0,45511,45300,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"5653",5653,44276,38,"San Francisco","Doctor",2104,715,0,FALSE,1,1.222672341,FALSE,89784.05447,70918.2879,0,0,42729,45281,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"5654",5654,44507,69,"San Francisco","Engineer",9091,667,0,FALSE,1,1.210730651,FALSE,19277.48921,15922.66936,0,0,42604,45370,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5655",5655,43924,41,"Atlanta","Banker",5872,755.979331809794,95,TRUE,3,2.301718262,TRUE,29083.96458,10809.44525,3,1,45198,45267,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"5656",5656,45569,42,"San Francisco","Other",3954,691,0,FALSE,1,1.330700675,FALSE,65223.13672,50410.7031,0,0,43608,45586,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"5657",5657,45497,62,"New York","Consultant",14779,700,0,FALSE,2,0.79277331,FALSE,17520.6872,14813.7621,0,0,42844,45512,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5658",5658,44196,72,"Seattle","Consultant",32778,411,106,TRUE,1,3.119703835,TRUE,32821.2192,13754.59712,4,1,44794,45277,4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"5659",5659,45499,63,"Miami","Lawyer",21629,615,0,TRUE,1,1.266802779,FALSE,61552.32837,51698.60818,0,0,44386,45268,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5660",5660,43925,49,"Dallas","Teacher",44275,832,0,FALSE,1,0.968250015,FALSE,66908.08638,61079.63648,0,0,45589,45304,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"5661",5661,45420,72,"New York","Retail Worker",23506,446,31,TRUE,2,1.869111943,FALSE,8771.987063,5948.408034,4,2,44021,45237,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"5662",5662,43862,49,"Los Angeles","Consultant",16634,431,118,TRUE,3,2.751615873,TRUE,8303.649175,48938.6068914839,3,2,44365,45336,4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"5663",5663,44120,22,"Miami","Software Developer",43763,701,5,FALSE,1,1.017862561,FALSE,29226.5313,24254.05138,0,0,43909,45494,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
"5664",5664,43924,53,"Los Angeles","Software Developer",25118,375,106,TRUE,8,1.565889182,FALSE,24181.97023,8462.191571,4,1,44643,45379,3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"5665",5665,44782,63,"Houston","Banker",9580,753,0,FALSE,1,1.61203249,FALSE,84802.16784,67681.73435,0,0,45392,45352,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"5666",5666,44208,59,"Dallas","Other",5826,696,0,FALSE,1,1.816865114,FALSE,14189.53603,7590.064182,0,0,44658,45228,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5667",5667,44048,66,"Los Angeles","Teacher",39421,792,0,FALSE,1,1.309098714,FALSE,75533.25623,47103.77042,0,0,43205,45350,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5668",5668,45183,59,"Los Angeles","Accountant",40619,357,108,TRUE,3,2.674754301,TRUE,1530.317682,504.9186383,4,2,42253,45400,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"5669",5669,44289,56,"San Francisco","Teacher",15658,637,0,FALSE,1,0.68012113,FALSE,61596.44342,39957.13143,0,0,43075,45548,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5670",5670,43968,33,"Dallas","Lawyer",8887,598,0,FALSE,1,1.79514757,FALSE,17172.55229,12180.28152,1,0,43224,45282,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"5671",5671,45484,50,"Atlanta","Artist",32577,736,0,FALSE,1,1.511862306,FALSE,92767.81926,88703.06481,0,0,43314,45412,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5672",5672,44678,66,"Houston","Banker",4690,665,0,FALSE,1,0.767250756,TRUE,46813.20327,36445.13889,0,0,42243,45303,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"5673",5673,44479,38,"Houston","Accountant",6456,446,119,FALSE,10,1.804624435,FALSE,37111.73366,16248.31264,3,1,44868,45341,3,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"5674",5674,43786,26,"Dallas","Doctor",71261,681,0,FALSE,1,0.987076929,FALSE,53625.11427,33158.79043,0,0,43695,45456,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5675",5675,44874,23,"Houston","Other",2604,783,0,FALSE,1,0.862035156,FALSE,64888.55714,55560.12375,0,0,42130,45247,3,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"5676",5676,45003,68,"Seattle","Engineer",44777,394,112,FALSE,5,1.295661488,FALSE,46389.78306,18556.10022,3,1,43920,45386,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"5677",5677,44316,62,"Chicago","Accountant",26308,361,0,FALSE,1,1.030144692,FALSE,78637.24335,57522.27016,3,1,42013,45446,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
"5678",5678,43821,52,"Dallas","Engineer",33790,683,18,FALSE,1,0.924598357,FALSE,12358.22084,7457.018744,0,0,43468,45383,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"5679",5679,44368,56,"Dallas","Artist",10570,413,95,TRUE,8,1.545012861,FALSE,14742.32426,6350.267047,3,2,43041,45415,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"5680",5680,45275,39,"Atlanta","Banker",2056,650,0,FALSE,1,1.616309956,FALSE,94954.97055,83175.40796,0,0,44984,45243,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5681",5681,44116,58,"Los Angeles","Retail Worker",10115,566,0,FALSE,1,0.949101832,FALSE,92112.97581,65925.21463,1,1,43611,45360,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"5682",5682,44183,71,"Seattle","Teacher",54805,477.338116518884,0,FALSE,1,0.868678765,FALSE,12825.0906,9591.591377,0,0,43025,45411,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5683",5683,44203,22,"San Francisco","Accountant",46851,547,0,TRUE,1,1.173349939,FALSE,71119.63189,46887.02758,1,0,42573,45403,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"5684",5684,43782,59,"Boston","Banker",9251,783,0,FALSE,1,1.159132286,FALSE,22006.43323,14408.03574,0,0,44617,45475,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5685",5685,44405,40,"Atlanta","Consultant",13368,471,0,FALSE,1,1.526775089,FALSE,45548.08791,38897.25013,3,1,42240,45368,3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"5686",5686,45465,34,"Los Angeles","Banker",5554,648,0,FALSE,1,1.098682142,TRUE,53325.50805,52155.87918,0,0,45053,45340,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"5687",5687,44369,29,"Chicago","Banker",9925,341,117,TRUE,2,2.496714447,FALSE,5556.666249,1377.430593,3,2,45287,45529,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"5688",5688,45240,40,"Chicago","Doctor",76081,596,36,FALSE,1,1.418966461,TRUE,37559.84892,20427.68326,1,0,42283,45358,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"5689",5689,44883,33,"Dallas","Retail Worker",20629,483,0,FALSE,1,1.202159316,TRUE,52843.94578,44664.87909,4,2,42090,45407,4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"5690",5690,44090,20,"Atlanta","Teacher",42662,503,7,FALSE,1,1.529008252,FALSE,71094.03782,56637.52883,1,1,44793,45307,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5691",5691,44172,47,"Dallas","Software Developer",51303,511,0,FALSE,1,1.112173642,FALSE,63660.69324,55944.59539,2,1,43099,45317,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5692",5692,44091,74,"San Francisco","Accountant",96815,750,0,FALSE,1,1.886273558,FALSE,38378.01993,27424.24454,0,0,43750,45318,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5693",5693,44694,39,"Chicago","Banker",9641,740,0,FALSE,1,2.127443825,FALSE,34928.27444,30473.87853,0,0,42174,45412,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"5694",5694,44334,26,"Dallas","Banker",6485,676,0,FALSE,1,0.646837282,FALSE,78307.15174,44549.23589,0,0,41951,45466,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"5695",5695,44585,46,"Seattle","Other",5270,630,107,TRUE,4,1.672025684,FALSE,26908.95184,5966.141309,4,1,45422,45519,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
"5696",5696,43767,64,"Boston","Doctor",79158,705,1,FALSE,1,1.366125164,FALSE,56150.19239,46254.08762,0,0,43390,45419,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5697",5697,45535,54,"San Francisco","Banker",4147,661,0,FALSE,1,1.499665037,FALSE,24791.37065,24491.801,0,0,42990,45443,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5698",5698,44820,40,"San Francisco","Other",9611,621,0,FALSE,1,1.035293449,FALSE,66981.37438,53559.36856,0,0,44219,45355,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5699",5699,44625,30,"Dallas","Banker",9795,455,101,TRUE,3,1.597250407,TRUE,5225.744572,2461.401972,4,2,45131,45484,4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"5700",5700,43786,49,"San Francisco","Lawyer",57454,495,119,TRUE,8,1.809338558,TRUE,44008.87865,23678.84516,4,1,43416,45570,3,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"5701",5701,44423,63,"San Francisco","Lawyer",60971,496,0,FALSE,1,0.737175562,FALSE,75683.0387,61081.7712,3,2,44392,45409,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"5702",5702,45203,69,"Atlanta","Teacher",20726,687,0,FALSE,1,1.624868087,FALSE,48872.92175,2441.42362929251,0,0,42069,45321,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5703",5703,44731,64,"Atlanta","Retail Worker",18883,449.369347748245,0,FALSE,1,2.031254907,FALSE,76389.06716,44942.34751,0,0,44271,45355,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"5704",5704,44811,65,"San Francisco","Consultant",14515,523,10,FALSE,1,1.059593169,FALSE,32100.9886,21586.83482,2,0,43738,45244,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5705",5705,44851,40,"Seattle","Teacher",25327,511,0,FALSE,1,1.611359471,FALSE,33917.19014,21923.08296,1,1,42207,45508,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5706",5706,44347,62,"Houston","Doctor",34108,443,2,TRUE,1,1.507399081,FALSE,56982.25588,42321.64959,3,2,43294,45240,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"5707",5707,45379,34,"Seattle","Consultant",15486,556,0,FALSE,1,0.936137709,FALSE,89635.65903,53667.55178,2,1,42486,45564,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"5708",5708,44801,72,"Dallas","Consultant",13367,700,23,FALSE,1,0.973960132,FALSE,64438.4242,39168.10752,0,0,42804,45573,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"5709",5709,44672,57,"Dallas","Artist",10997,787,1,FALSE,1,1.007595402,FALSE,16280.89953,13356.86787,0,0,43191,45337,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"5710",5710,44870,38,"Atlanta","Banker",3358,670,0,FALSE,1,0.654587296,FALSE,63858.75463,41946.18981,0,0,42932,45460,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5711",5711,44768,19,"Dallas","Accountant",46473,700,0,FALSE,1,1.246516777,FALSE,28667.52998,18810.6432,0,0,44729,45311,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"5712",5712,45323,54,"Atlanta","Teacher",26218,583,90,TRUE,2,1.694598996,TRUE,12888.09052,5395.273795,4,1,42603,45404,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"5713",5713,44973,23,"San Francisco","Accountant",57626,567,0,FALSE,1,1.435791188,TRUE,92628.40941,66197.82956,1,1,42857,45433,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"5714",5714,44790,61,"Boston","Banker",7323,702,0,FALSE,1,1.584884573,FALSE,73458.99089,41543.41708,0,0,41970,45394,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5715",5715,44310,35,"Boston","Other",4320,563,0,FALSE,1,1.270756265,FALSE,34611.58338,23791.31474,2,1,44014,45438,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"5716",5716,45145,47,"Atlanta","Teacher",52533,550,31,TRUE,1,0.698667552,TRUE,69302.81269,34019.21954,1,1,43887,45355,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"5717",5717,44212,39,"New York","Banker",9610,704,0,FALSE,1,1.680008329,FALSE,12589.16275,8363.948926,0,0,42324,45555,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"5718",5718,45271,71,"New York","Accountant",21829,597,0,FALSE,1,2.527244261,FALSE,40096.7568,33629.7684,1,0,44072,45542,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"5719",5719,45117,50,"Miami","Banker",4308,499,0,FALSE,1,1.726180398,FALSE,87645.43895,75768.50979,3,1,44375,45534,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"5720",5720,44147,47,"Seattle","Engineer",82416,565,0,FALSE,1,1.234293812,FALSE,88699.64004,71741.3503,1,1,44473,45528,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
